id,conjuncts_total,conjuncts_elim
1ffccffffffdeedfffffffdfef3fddfbff7fff7,1317,794
1ffccffffffdeedfffffffdfef7fddfbff7fff7,1319,796
1ffccffffffdeeffffffffdfef7fddfbff7fff7,1338,802
1ffccffffffdfeffffffffdfef7fddfbff7fff7,1341,806
1ffceffffffdfeffffffffdfef7fddfbff7fff7,1342,807
1ffceffffffdfeffffffffdfef7fddfbffffff7,1385,820
1ffceffffffdffffffffffdfef7fddfbffffff7,1389,825
1ffcefffffffffffffffffdfef7fddfbffffff7,1410,835
1ffcefffffffffffffffffdfef7fdffbffffff7,1419,851
1ffcefffffffffffffffffdfefffdffbffffff7,1421,851
1ffcefffffffffffffffffdfefffdfffffffff7,1430,861
1ffcefffffffffffffffffdfffffdfffffffff7,1432,864
1ffcffffffffffffffffffdfffffdfffffffff7,1434,865
1ffcffffffffffffffffffdfffffffffffffff7,1531,898
1ffcffffffffffffffffffffffffffffffffff7,1532,899
1ffcfffffffffffffffffffffffffffffffffff,1586,935
1ffefffffffffffffffffffffffffffffffffff,1579,931
800000000000000000000000000,206,140
800000000000000000000000400,206,140
800000000000000000000000402,206,140
1800000000000000000000000402,206,140
1800100000000000000000000402,206,139
1800100000000000080000000402,212,143
1800100000000000090000000402,212,140
1800300000000000090000000402,215,142
1808300000000000090000000402,219,145
1808300000000000090002000402,221,147
1808300000080000090002000402,226,151
1808300000080020090002000402,229,153
9808300000080020090002000402,231,153
9908300000080020090002000402,234,155
9908300000080420090002000402,236,157
9908300000080420090002020402,244,165
9908300000080620090002020402,246,167
9908300800080620090002020402,249,169
9908300800080720090002020402,251,171
9908300800080720090003020402,255,175
9d08300800080720090003020402,256,176
800000009d08300800080720090003020402,259,179
800000009d08300800080720090003420402,266,179
80800000009d08300800080720090003420402,266,179
80800000209d08300800080720090003420402,269,181
80800000209d08300800080720090043420402,271,183
80800000289d08300800080720090043420402,272,183
80800000289d0c300800080720090043420402,274,185
8080000028dd0c300800080720090043420402,276,187
8080000038dd0c300800080720090043420402,277,187
8080000038dd8c300800080720090043420402,275,186
808000003cdd8c300800080720090043420402,277,188
808000003cdd8c3008000807200900434a0402,285,194
808000003cdd8c3808000807200900434a0402,289,196
808000003cdd8c3808000c07200900434a0402,290,196
808000003cdd8c3808000c0720090043ca0402,297,201
808000003cdd8c3808000c0720090043ea0402,302,206
808000023cdd8c3808000c0720090043ea0402,306,207
808000023cdd8c3808000c07200900c3ea0402,308,207
808040023cdd8c3808000c07200900c3ea0402,310,209
