"program_name","level_id","stress","median","measurement_type"
"bst",80,8,2.0723815,"framing"
"bst",80,16,2.123145,"framing"
"bst",80,32,2.9741125,"framing"
"bst",80,8,3.244687,"gradual"
"bst",80,16,4.9647845,"gradual"
"bst",80,32,12.024044,"gradual"
"bst",81,8,7.571908,"dynamic"
"bst",81,16,21.526299,"dynamic"
"bst",81,32,135.193167,"dynamic"
"bst",81,8,2.0318895,"framing"
"bst",81,16,2.1073425,"framing"
"bst",81,32,3.2062635,"framing"
"bst",81,8,3.580168,"gradual"
"bst",81,16,5.7837495,"gradual"
"bst",81,32,15.0380425,"gradual"
"bst",82,8,7.311048,"dynamic"
"bst",82,16,21.435417,"dynamic"
"bst",82,32,135.1496165,"dynamic"
"bst",82,8,2.1204625,"framing"
"bst",82,16,2.187472,"framing"
"bst",82,32,2.9507605,"framing"
"bst",82,8,3.4871145,"gradual"
"bst",82,16,5.909421,"gradual"
"bst",82,32,15.310025,"gradual"
"bst",83,8,7.568708,"dynamic"
"bst",83,16,21.3258015,"dynamic"
"bst",83,32,135.8659065,"dynamic"
"bst",83,8,2.0472295,"framing"
"bst",83,16,2.1840415,"framing"
"bst",83,32,2.8939255,"framing"
"bst",83,8,3.45947,"gradual"
"bst",83,16,5.957935,"gradual"
"bst",83,32,14.883309,"gradual"
"bst",84,8,7.4559235,"dynamic"
"bst",84,16,21.024422,"dynamic"
"bst",84,32,135.495301,"dynamic"
"bst",84,8,2.0431725,"framing"
"bst",84,16,2.114813,"framing"
"bst",84,32,2.9427515,"framing"
"bst",84,8,3.6759875,"gradual"
"bst",84,16,6.238333,"gradual"
"bst",84,32,15.209719,"gradual"
"bst",85,8,7.368137,"dynamic"
"bst",85,16,21.518576,"dynamic"
"bst",85,32,135.74852,"dynamic"
"bst",85,8,1.9978425,"framing"
"bst",85,16,2.130397,"framing"
"bst",85,32,2.9232165,"framing"
"bst",85,8,3.6835795,"gradual"
"bst",85,16,5.833711,"gradual"
"bst",85,32,15.032571,"gradual"
"bst",86,8,7.2811325,"dynamic"
"bst",86,16,21.0231785,"dynamic"
"bst",86,32,135.664929,"dynamic"
"bst",86,8,2.007844,"framing"
"bst",86,16,2.106059,"framing"
"bst",86,32,2.9354485,"framing"
"bst",86,8,3.592826,"gradual"
"bst",86,16,5.5059755,"gradual"
"bst",86,32,14.1041465,"gradual"
"bst",87,8,7.3950415,"dynamic"
"bst",87,16,21.006214,"dynamic"
"bst",87,32,134.978051,"dynamic"
"bst",87,8,2.076293,"framing"
"bst",87,16,2.1412825,"framing"
"bst",87,32,2.9243605,"framing"
"bst",87,8,3.5710125,"gradual"
"bst",87,16,5.131163,"gradual"
"bst",87,32,14.2817085,"gradual"
"bst",88,8,7.96366,"dynamic"
"bst",88,16,22.411309,"dynamic"
"bst",88,32,145.4078845,"dynamic"
"bst",88,8,2.022371,"framing"
"bst",88,16,2.1353815,"framing"
"bst",88,32,2.9526165,"framing"
"bst",88,8,3.5752455,"gradual"
"bst",88,16,5.400242,"gradual"
"bst",88,32,13.8766085,"gradual"
"bst",89,8,8.046493,"dynamic"
"bst",89,16,22.3367475,"dynamic"
"bst",89,32,145.3854525,"dynamic"
"bst",89,8,2.0254325,"framing"
"bst",89,16,2.118602,"framing"
"bst",89,32,3.1694445,"framing"
"bst",89,8,4.440659,"gradual"
"bst",89,16,8.807621,"gradual"
"bst",89,32,48.0980515,"gradual"
"bst",90,8,7.698478,"dynamic"
"bst",90,16,22.221336,"dynamic"
"bst",90,32,145.9838155,"dynamic"
"bst",90,8,2.083886,"framing"
"bst",90,16,2.1582655,"framing"
"bst",90,32,3.032585,"framing"
"bst",90,8,4.2460955,"gradual"
"bst",90,16,9.1584805,"gradual"
"bst",90,32,48.539946,"gradual"
"bst",91,8,7.5117035,"dynamic"
"bst",91,16,22.341777,"dynamic"
"bst",91,32,144.557566,"dynamic"
"bst",91,8,1.987102,"framing"
"bst",91,16,2.080834,"framing"
"bst",91,32,3.046333,"framing"
"bst",91,8,4.3328395,"gradual"
"bst",91,16,8.608516,"gradual"
"bst",91,32,48.08663,"gradual"
"bst",92,8,7.5677345,"dynamic"
"bst",92,16,22.4111135,"dynamic"
"bst",92,32,144.73139,"dynamic"
"bst",92,8,2.04594,"framing"
"bst",92,16,2.141231,"framing"
"bst",92,32,2.9863335,"framing"
"bst",92,8,4.4915605,"gradual"
"bst",92,16,8.6895855,"gradual"
"bst",92,32,47.80381,"gradual"
"bst",93,8,8.0254195,"dynamic"
"bst",93,16,24.4669595,"dynamic"
"bst",93,32,145.9968745,"dynamic"
"bst",93,8,2.033364,"framing"
"bst",93,16,2.093185,"framing"
"bst",93,32,2.995974,"framing"
"bst",93,8,4.309348,"gradual"
"bst",93,16,9.5379015,"gradual"
"bst",93,32,52.8688085,"gradual"
"bst",94,8,8.1194775,"dynamic"
"bst",94,16,22.6438955,"dynamic"
"bst",94,32,144.3817745,"dynamic"
"bst",94,8,2.1508885,"framing"
"bst",94,16,2.2621175,"framing"
"bst",94,32,2.906907,"framing"
"bst",94,8,4.389117,"gradual"
"bst",94,16,8.645765,"gradual"
"bst",94,32,47.5428525,"gradual"
"bst",95,8,8.1258825,"dynamic"
"bst",95,16,22.263394,"dynamic"
"bst",95,32,145.6799405,"dynamic"
"bst",95,8,2.1405875,"framing"
"bst",95,16,2.1988675,"framing"
"bst",95,32,3.033801,"framing"
"bst",95,8,4.380579,"gradual"
"bst",95,16,9.1987385,"gradual"
"bst",95,32,47.9049285,"gradual"
"bst",96,8,7.712658,"dynamic"
"bst",96,16,22.234213,"dynamic"
"bst",96,32,145.2488225,"dynamic"
"bst",96,8,2.0538205,"framing"
"bst",96,16,2.2106475,"framing"
"bst",96,32,3.0828905,"framing"
"bst",96,8,4.2929055,"gradual"
"bst",96,16,9.23885,"gradual"
"bst",96,32,48.0008635,"gradual"
"bst",97,8,7.60515,"dynamic"
"bst",97,16,22.529165,"dynamic"
"bst",97,32,146.155003,"dynamic"
"bst",97,8,2.043288,"framing"
"bst",97,16,2.1813675,"framing"
"bst",97,32,2.980519,"framing"
"bst",97,8,4.5247265,"gradual"
"bst",97,16,8.6204165,"gradual"
"bst",97,32,47.8987655,"gradual"
"bst",98,8,7.746117,"dynamic"
"bst",98,16,22.1666745,"dynamic"
"bst",98,32,144.6996685,"dynamic"
"bst",98,8,2.091425,"framing"
"bst",98,16,2.178134,"framing"
"bst",98,32,2.960542,"framing"
"bst",98,8,4.370081,"gradual"
"bst",98,16,8.897359,"gradual"
"bst",98,32,47.5681605,"gradual"
"bst",99,8,7.684918,"dynamic"
"bst",99,16,21.962418,"dynamic"
"bst",99,32,145.071189,"dynamic"
"bst",99,8,2.006531,"framing"
"bst",99,16,2.166979,"framing"
"bst",99,32,2.957964,"framing"
"bst",99,8,4.3568165,"gradual"
"bst",99,16,9.2127935,"gradual"
"bst",99,32,47.6513075,"gradual"
"bst",100,8,7.5687775,"dynamic"
"bst",100,16,21.9369,"dynamic"
"bst",100,32,144.965783,"dynamic"
"bst",100,8,2.0896,"framing"
"bst",100,16,2.1773505,"framing"
"bst",100,32,2.9874795,"framing"
"bst",100,8,4.5319145,"gradual"
"bst",100,16,8.6248185,"gradual"
"bst",100,32,47.6742375,"gradual"
"bst",101,8,7.594867,"dynamic"
"bst",101,16,22.264134,"dynamic"
"bst",101,32,145.140881,"dynamic"
"bst",101,8,2.0249595,"framing"
"bst",101,16,2.151738,"framing"
"bst",101,32,3.0403765,"framing"
"bst",101,8,4.3206875,"gradual"
"bst",101,16,8.5006315,"gradual"
"bst",101,32,47.5031005,"gradual"
"bst",102,8,8.058535,"dynamic"
"bst",102,16,22.4379965,"dynamic"
"bst",102,32,143.688528,"dynamic"
"bst",102,8,2.036846,"framing"
"bst",102,16,2.132294,"framing"
"bst",102,32,3.0175235,"framing"
"bst",102,8,4.4020095,"gradual"
"bst",102,16,8.601733,"gradual"
"bst",102,32,47.6375225,"gradual"
"bst",103,8,7.6783835,"dynamic"
"bst",103,16,21.8843025,"dynamic"
"bst",103,32,145.287771,"dynamic"
"bst",103,8,2.0592035,"framing"
"bst",103,16,2.1912895,"framing"
"bst",103,32,2.95483,"framing"
"bst",103,8,4.539345,"gradual"
"bst",103,16,8.730859,"gradual"
"bst",103,32,47.551686,"gradual"
"bst",104,8,7.756593,"dynamic"
"bst",104,16,22.3734375,"dynamic"
"bst",104,32,143.6782655,"dynamic"
"bst",104,8,2.0512795,"framing"
"bst",104,16,2.229994,"framing"
"bst",104,32,2.9663595,"framing"
"bst",104,8,4.503823,"gradual"
"bst",104,16,8.801846,"gradual"
"bst",104,32,48.3768475,"gradual"
"bst",105,8,7.517473,"dynamic"
"bst",105,16,22.6256395,"dynamic"
"bst",105,32,144.2596205,"dynamic"
"bst",105,8,2.069245,"framing"
"bst",105,16,2.2384525,"framing"
"bst",105,32,2.947542,"framing"
"bst",105,8,4.160654,"gradual"
"bst",105,16,7.7653525,"gradual"
"bst",105,32,39.6357925,"gradual"
"bst",106,8,7.628711,"dynamic"
"bst",106,16,22.561987,"dynamic"
"bst",106,32,143.8305245,"dynamic"
"bst",106,8,2.017686,"framing"
"bst",106,16,2.1805965,"framing"
"bst",106,32,2.8927885,"framing"
"bst",106,8,4.0148445,"gradual"
"bst",106,16,8.054708,"gradual"
"bst",106,32,38.7125275,"gradual"
"bst",107,8,8.0181155,"dynamic"
"bst",107,16,22.776338,"dynamic"
"bst",107,32,144.6533885,"dynamic"
"bst",107,8,2.0494455,"framing"
"bst",107,16,2.146117,"framing"
"bst",107,32,2.9743015,"framing"
"bst",107,8,4.4983055,"gradual"
"bst",107,16,7.8311175,"gradual"
"bst",107,32,39.357519,"gradual"
"bst",108,8,7.726399,"dynamic"
"bst",108,16,22.6894035,"dynamic"
"bst",108,32,144.746385,"dynamic"
"bst",108,8,2.0756415,"framing"
"bst",108,16,2.151478,"framing"
"bst",108,32,2.9579805,"framing"
"bst",108,8,4.0863415,"gradual"
"bst",108,16,7.408011,"gradual"
"bst",108,32,39.996173,"gradual"
"bst",109,8,7.9482365,"dynamic"
"bst",109,16,22.3728915,"dynamic"
"bst",109,32,145.0722985,"dynamic"
"bst",109,8,2.054478,"framing"
"bst",109,16,2.227626,"framing"
"bst",109,32,2.9292775,"framing"
"bst",109,8,4.175229,"gradual"
"bst",109,16,7.7466505,"gradual"
"bst",109,32,39.2826145,"gradual"
"bst",110,8,8.132952,"dynamic"
"bst",110,16,22.4359565,"dynamic"
"bst",110,32,145.0933405,"dynamic"
"bst",110,8,2.023778,"framing"
"bst",110,16,2.201,"framing"
"bst",110,32,3.035753,"framing"
"bst",110,8,3.787128,"gradual"
"bst",110,16,7.2830185,"gradual"
"bst",110,32,36.9403765,"gradual"
"bst",111,8,7.680299,"dynamic"
"bst",111,16,22.0388885,"dynamic"
"bst",111,32,145.305802,"dynamic"
"bst",111,8,2.0448995,"framing"
"bst",111,16,2.1455865,"framing"
"bst",111,32,3.043384,"framing"
"bst",111,8,3.4612655,"gradual"
"bst",111,16,6.1746465,"gradual"
"bst",111,32,31.232804,"gradual"
"bst",112,8,7.579503,"dynamic"
"bst",112,16,22.245179,"dynamic"
"bst",112,32,145.240712,"dynamic"
"bst",112,8,2.033861,"framing"
"bst",112,16,2.219927,"framing"
"bst",112,32,3.1045825,"framing"
"bst",112,8,3.563892,"gradual"
"bst",112,16,6.057823,"gradual"
"bst",112,32,31.044868,"gradual"
"bst",113,8,7.8769885,"dynamic"
"bst",113,16,22.590639,"dynamic"
"bst",113,32,145.6046645,"dynamic"
"bst",113,8,2.2382275,"framing"
"bst",113,16,2.6400745,"framing"
"bst",113,32,2.9669475,"framing"
"bst",113,8,3.5215385,"gradual"
"bst",113,16,5.9513005,"gradual"
"bst",113,32,30.669748,"gradual"
"bst",114,8,7.8192875,"dynamic"
"bst",114,16,22.315775,"dynamic"
"bst",114,32,145.0142885,"dynamic"
"bst",114,8,2.056482,"framing"
"bst",114,16,2.1396305,"framing"
"bst",114,32,3.017365,"framing"
"bst",114,8,3.437835,"gradual"
"bst",114,16,5.9996205,"gradual"
"bst",114,32,31.052387,"gradual"
"bst",115,8,7.7824595,"dynamic"
"bst",115,16,22.7700355,"dynamic"
"bst",115,32,145.3973565,"dynamic"
"bst",115,8,2.108099,"framing"
"bst",115,16,2.214472,"framing"
"bst",115,32,2.906022,"framing"
"bst",115,8,3.5511575,"gradual"
"bst",115,16,6.1850515,"gradual"
"bst",115,32,31.134781,"gradual"
"bst",116,8,7.7098035,"dynamic"
"bst",116,16,22.492431,"dynamic"
"bst",116,32,143.803477,"dynamic"
"bst",116,8,2.071188,"framing"
"bst",116,16,2.4808095,"framing"
"bst",116,32,3.005826,"framing"
"bst",116,8,3.871451,"gradual"
"bst",116,16,6.381315,"gradual"
"bst",116,32,30.508715,"gradual"
"bst",117,8,7.4920225,"dynamic"
"bst",117,16,22.2828355,"dynamic"
"bst",117,32,145.376621,"dynamic"
"bst",117,8,2.100723,"framing"
"bst",117,16,2.2086875,"framing"
"bst",117,32,2.947795,"framing"
"bst",117,8,3.5131755,"gradual"
"bst",117,16,6.136204,"gradual"
"bst",117,32,30.8889105,"gradual"
"bst",118,8,7.6869775,"dynamic"
"bst",118,16,22.3064835,"dynamic"
"bst",118,32,145.9464505,"dynamic"
"bst",118,8,2.081554,"framing"
"bst",118,16,2.165923,"framing"
"bst",118,32,2.9215045,"framing"
"bst",118,8,3.435043,"gradual"
"bst",118,16,5.889646,"gradual"
"bst",118,32,31.2701365,"gradual"
"bst",119,8,10.11252,"dynamic"
"bst",119,16,35.8768885,"dynamic"
"bst",119,32,392.4103495,"dynamic"
"bst",119,8,5.492243,"framing"
"bst",119,16,18.298845,"framing"
"bst",119,32,250.1834305,"framing"
"bst",119,8,3.4966125,"gradual"
"bst",119,16,5.827516,"gradual"
"bst",119,32,31.086589,"gradual"
"bst",120,8,10.21442,"dynamic"
"bst",120,16,36.0840465,"dynamic"
"bst",120,32,391.7405405,"dynamic"
"bst",120,8,5.5311435,"framing"
"bst",120,16,17.8031255,"framing"
"bst",120,32,249.983682,"framing"
"bst",120,8,3.482422,"gradual"
"bst",120,16,5.897914,"gradual"
"bst",120,32,31.1529875,"gradual"
"bst",121,8,10.184364,"dynamic"
"bst",121,16,35.972427,"dynamic"
"bst",121,32,392.332915,"dynamic"
"bst",121,8,5.6139775,"framing"
"bst",121,16,17.814989,"framing"
"bst",121,32,249.81724,"framing"
"bst",121,8,3.422109,"gradual"
"bst",121,16,6.282538,"gradual"
"bst",121,32,31.1425445,"gradual"
"bst",122,8,10.456211,"dynamic"
"bst",122,16,35.08779,"dynamic"
"bst",122,32,388.4379545,"dynamic"
"bst",122,8,5.363122,"framing"
"bst",122,16,18.059288,"framing"
"bst",122,32,251.9419515,"framing"
"bst",122,8,3.4373865,"gradual"
"bst",122,16,5.985752,"gradual"
"bst",122,32,30.7752785,"gradual"
"bst",123,8,10.207166,"dynamic"
"bst",123,16,35.7425115,"dynamic"
"bst",123,32,388.7991,"dynamic"
"bst",123,8,5.3544275,"framing"
"bst",123,16,17.651048,"framing"
"bst",123,32,250.298214,"framing"
"bst",123,8,3.5325575,"gradual"
"bst",123,16,6.268667,"gradual"
"bst",123,32,31.404669,"gradual"
"bst",124,8,10.5159295,"dynamic"
"bst",124,16,35.389076,"dynamic"
"bst",124,32,386.3906535,"dynamic"
"bst",124,8,5.4254715,"framing"
"bst",124,16,18.130364,"framing"
"bst",124,32,249.8896995,"framing"
"bst",124,8,3.5245385,"gradual"
"bst",124,16,6.6462095,"gradual"
"bst",124,32,31.412456,"gradual"
"bst",125,8,10.473432,"dynamic"
"bst",125,16,35.670782,"dynamic"
"bst",125,32,392.016882,"dynamic"
"bst",125,8,5.3120045,"framing"
"bst",125,16,17.6055235,"framing"
"bst",125,32,250.0226025,"framing"
"bst",125,8,3.567986,"gradual"
"bst",125,16,6.498731,"gradual"
"bst",125,32,31.6923405,"gradual"
"bst",126,8,13.307323,"dynamic"
"bst",126,16,59.0064225,"dynamic"
"bst",126,32,791.818124,"dynamic"
"bst",126,8,8.800988,"framing"
"bst",126,16,42.4217825,"framing"
"bst",126,32,637.7910735,"framing"
"bst",126,8,3.551974,"gradual"
"bst",126,16,6.1548295,"gradual"
"bst",126,32,31.802009,"gradual"
"bst",127,8,13.4058305,"dynamic"
"bst",127,16,59.9121525,"dynamic"
"bst",127,32,800.2692645,"dynamic"
"bst",127,8,8.98613,"framing"
"bst",127,16,43.172932,"framing"
"bst",127,32,640.3151095,"framing"
"bst",127,8,3.55541,"gradual"
"bst",127,16,6.3214205,"gradual"
"bst",127,32,32.4928045,"gradual"
"bst",128,8,13.3914265,"dynamic"
"bst",128,16,60.14559,"dynamic"
"bst",128,32,801.477967,"dynamic"
"bst",128,8,8.6572625,"framing"
"bst",128,16,43.090984,"framing"
"bst",128,32,638.3722525,"framing"
"bst",128,8,3.5163375,"gradual"
"bst",128,16,6.5661105,"gradual"
"bst",128,32,32.5066015,"gradual"
"bst",129,8,13.268103,"dynamic"
"bst",129,16,59.834152,"dynamic"
"bst",129,32,794.637072,"dynamic"
"bst",129,8,8.6232225,"framing"
"bst",129,16,43.1630405,"framing"
"bst",129,32,637.908723,"framing"
"bst",129,8,3.544088,"gradual"
"bst",129,16,6.792895,"gradual"
"bst",129,32,32.7104665,"gradual"
"bst",130,8,14.474689,"dynamic"
"bst",130,16,66.1178015,"dynamic"
"bst",130,32,811.024567,"dynamic"
"bst",130,8,9.1282095,"framing"
"bst",130,16,42.699157,"framing"
"bst",130,32,641.58084,"framing"
"bst",130,8,3.6090235,"gradual"
"bst",130,16,6.520373,"gradual"
"bst",130,32,32.657925,"gradual"
"bst",131,8,14.198053,"dynamic"
"bst",131,16,60.8990595,"dynamic"
"bst",131,32,798.6253745,"dynamic"
"bst",131,8,8.8885335,"framing"
"bst",131,16,42.961159,"framing"
"bst",131,32,639.9630295,"framing"
"bst",131,8,3.658444,"gradual"
"bst",131,16,6.4852735,"gradual"
"bst",131,32,32.8729915,"gradual"
"bst",132,8,14.0555645,"dynamic"
"bst",132,16,61.3208655,"dynamic"
"bst",132,32,796.713676,"dynamic"
"bst",132,8,8.6790215,"framing"
"bst",132,16,43.021931,"framing"
"bst",132,32,634.5570275,"framing"
"bst",132,8,3.6379245,"gradual"
"bst",132,16,6.268392,"gradual"
"bst",132,32,32.487417,"gradual"
"bst",133,8,14.595074,"dynamic"
"bst",133,16,63.6765265,"dynamic"
"bst",133,32,831.6998525,"dynamic"
"bst",133,8,8.812805,"framing"
"bst",133,16,42.6803225,"framing"
"bst",133,32,640.005418,"framing"
"bst",133,8,4.0175025,"gradual"
"bst",133,16,6.9787805,"gradual"
"bst",133,32,34.765632,"gradual"
"bst",134,8,14.741328,"dynamic"
"bst",134,16,63.552553,"dynamic"
"bst",134,32,829.7503385,"dynamic"
"bst",134,8,8.6089995,"framing"
"bst",134,16,42.418469,"framing"
"bst",134,32,636.2165415,"framing"
"bst",134,8,4.005832,"gradual"
"bst",134,16,7.206207,"gradual"
"bst",134,32,34.6214435,"gradual"
"bst",135,8,14.5377115,"dynamic"
"bst",135,16,63.1446255,"dynamic"
"bst",135,32,823.930909,"dynamic"
"bst",135,8,8.772621,"framing"
"bst",135,16,43.194194,"framing"
"bst",135,32,637.826374,"framing"
"bst",135,8,4.0251865,"gradual"
"bst",135,16,7.366086,"gradual"
"bst",135,32,34.184502,"gradual"
"bst",136,8,16.325923,"dynamic"
"bst",136,16,64.616617,"dynamic"
"bst",136,32,836.49367,"dynamic"
"bst",136,8,8.8939155,"framing"
"bst",136,16,42.8064105,"framing"
"bst",136,32,639.657312,"framing"
"bst",136,8,3.948908,"gradual"
"bst",136,16,7.320835,"gradual"
"bst",136,32,34.665063,"gradual"
"bst",137,8,14.868391,"dynamic"
"bst",137,16,63.946714,"dynamic"
"bst",137,32,840.042128,"dynamic"
"bst",137,8,8.6657455,"framing"
"bst",137,16,42.665958,"framing"
"bst",137,32,638.289846,"framing"
"bst",137,8,4.027058,"gradual"
"bst",137,16,7.0343735,"gradual"
"bst",137,32,34.3079435,"gradual"
"bst",138,8,15.3719035,"dynamic"
"bst",138,16,63.379301,"dynamic"
"bst",138,32,833.2997145,"dynamic"
"bst",138,8,8.690765,"framing"
"bst",138,16,43.00424,"framing"
"bst",138,32,638.920014,"framing"
"bst",138,8,4.070096,"gradual"
"bst",138,16,7.100476,"gradual"
"bst",138,32,34.802927,"gradual"
"bst",139,8,14.515665,"dynamic"
"bst",139,16,63.318123,"dynamic"
"bst",139,32,825.6289835,"dynamic"
"bst",139,8,8.9600655,"framing"
"bst",139,16,43.2235875,"framing"
"bst",139,32,642.92135,"framing"
"bst",139,8,4.0466995,"gradual"
"bst",139,16,7.1662745,"gradual"
"bst",139,32,34.093725,"gradual"
"bst",140,8,15.2639105,"dynamic"
"bst",140,16,63.705669,"dynamic"
"bst",140,32,830.0097225,"dynamic"
"bst",140,8,9.0242355,"framing"
"bst",140,16,42.7961635,"framing"
"bst",140,32,639.8978215,"framing"
"bst",140,8,4.0275585,"gradual"
"bst",140,16,7.3933905,"gradual"
"bst",140,32,34.5110765,"gradual"
"bst",141,8,14.771098,"dynamic"
"bst",141,16,63.312334,"dynamic"
"bst",141,32,830.9587175,"dynamic"
"bst",141,8,9.0845495,"framing"
"bst",141,16,43.146929,"framing"
"bst",141,32,639.95411,"framing"
"bst",141,8,4.0797355,"gradual"
"bst",141,16,7.2526245,"gradual"
"bst",141,32,34.9857215,"gradual"
"bst",142,8,15.824259,"dynamic"
"bst",142,16,63.172235,"dynamic"
"bst",142,32,818.6240555,"dynamic"
"bst",142,8,8.8909425,"framing"
"bst",142,16,43.008925,"framing"
"bst",142,32,626.5762845,"framing"
"bst",142,8,4.0582915,"gradual"
"bst",142,16,7.2615055,"gradual"
"bst",142,32,34.6709595,"gradual"
"bst",143,8,14.4942135,"dynamic"
"bst",143,16,62.9704005,"dynamic"
"bst",143,32,816.9677315,"dynamic"
"bst",143,8,8.448156,"framing"
"bst",143,16,42.985754,"framing"
"bst",143,32,626.646375,"framing"
"bst",143,8,4.124274,"gradual"
"bst",143,16,6.9542405,"gradual"
"bst",143,32,34.642325,"gradual"
"bst",144,8,14.5528865,"dynamic"
"bst",144,16,63.0146095,"dynamic"
"bst",144,32,821.0327255,"dynamic"
"bst",144,8,8.6845445,"framing"
"bst",144,16,42.6246285,"framing"
"bst",144,32,630.861558,"framing"
"bst",144,8,4.1019415,"gradual"
"bst",144,16,7.214791,"gradual"
"bst",144,32,34.2767615,"gradual"
"bst",145,8,14.4528415,"dynamic"
"bst",145,16,62.3441395,"dynamic"
"bst",145,32,816.240882,"dynamic"
"bst",145,8,8.590357,"framing"
"bst",145,16,42.3940235,"framing"
"bst",145,32,625.562749,"framing"
"bst",145,8,4.06997,"gradual"
"bst",145,16,7.048515,"gradual"
"bst",145,32,34.8359865,"gradual"
"bst",146,8,14.4586165,"dynamic"
"bst",146,16,62.4160335,"dynamic"
"bst",146,32,816.8730355,"dynamic"
"bst",146,8,8.7589485,"framing"
"bst",146,16,43.147169,"framing"
"bst",146,32,625.740028,"framing"
"bst",146,8,4.0135585,"gradual"
"bst",146,16,6.9869495,"gradual"
"bst",146,32,34.412062,"gradual"
"bst",147,8,16.185588,"dynamic"
"bst",147,16,63.0984575,"dynamic"
"bst",147,32,815.0960355,"dynamic"
"bst",147,8,8.572729,"framing"
"bst",147,16,42.586956,"framing"
"bst",147,32,631.0563265,"framing"
"bst",147,8,3.922035,"gradual"
"bst",147,16,6.8902655,"gradual"
"bst",147,32,34.228583,"gradual"
"bst",148,8,14.4655985,"dynamic"
"bst",148,16,62.733324,"dynamic"
"bst",148,32,817.353688,"dynamic"
"bst",148,8,8.532531,"framing"
"bst",148,16,42.7910975,"framing"
"bst",148,32,625.678247,"framing"
"bst",148,8,4.045554,"gradual"
"bst",148,16,7.410962,"gradual"
"bst",148,32,34.285965,"gradual"
"bst",149,8,14.4360325,"dynamic"
"bst",149,16,62.944489,"dynamic"
"bst",149,32,821.682988,"dynamic"
"bst",149,8,8.6125695,"framing"
"bst",149,16,42.208511,"framing"
"bst",149,32,628.599744,"framing"
"bst",149,8,3.9078075,"gradual"
"bst",149,16,6.9773125,"gradual"
"bst",149,32,34.9383015,"gradual"
"bst",150,8,14.4078,"dynamic"
"bst",150,16,62.871371,"dynamic"
"bst",150,32,806.796179,"dynamic"
"bst",150,8,8.9852385,"framing"
"bst",150,16,42.5300825,"framing"
"bst",150,32,628.904111,"framing"
"bst",150,8,4.1157225,"gradual"
"bst",150,16,7.200214,"gradual"
"bst",150,32,34.941401,"gradual"
"bst",151,8,14.7180005,"dynamic"
"bst",151,16,62.8503535,"dynamic"
"bst",151,32,812.1051655,"dynamic"
"bst",151,8,8.4635285,"framing"
"bst",151,16,42.375082,"framing"
"bst",151,32,630.787792,"framing"
"bst",151,8,4.0175265,"gradual"
"bst",151,16,7.1526835,"gradual"
"bst",151,32,34.8695005,"gradual"
"bst",152,8,15.2072065,"dynamic"
"bst",152,16,62.726631,"dynamic"
"bst",152,32,814.441166,"dynamic"
"bst",152,8,8.5116225,"framing"
"bst",152,16,42.4850685,"framing"
"bst",152,32,630.1549035,"framing"
"bst",152,8,4.6423345,"gradual"
"bst",152,16,10.728416,"gradual"
"bst",152,32,58.903739,"gradual"
"bst",153,8,14.4262455,"dynamic"
"bst",153,16,61.941098,"dynamic"
"bst",153,32,811.051698,"dynamic"
"bst",153,8,8.40752,"framing"
"bst",153,16,42.6845065,"framing"
"bst",153,32,628.2997175,"framing"
"bst",153,8,4.594246,"gradual"
"bst",153,16,10.3563765,"gradual"
"bst",153,32,58.6835185,"gradual"
"bst",154,8,16.1917165,"dynamic"
"bst",154,16,62.5285375,"dynamic"
"bst",154,32,814.1867835,"dynamic"
"bst",154,8,8.863482,"framing"
"bst",154,16,42.5096145,"framing"
"bst",154,32,623.662035,"framing"
"bst",154,8,4.6590775,"gradual"
"bst",154,16,10.0188095,"gradual"
"bst",154,32,58.884178,"gradual"
"bst",155,8,14.558082,"dynamic"
"bst",155,16,62.6290875,"dynamic"
"bst",155,32,808.9835405,"dynamic"
"bst",155,8,8.534002,"framing"
"bst",155,16,42.6919135,"framing"
"bst",155,32,624.911399,"framing"
"bst",155,8,4.574322,"gradual"
"bst",155,16,10.449966,"gradual"
"bst",155,32,59.930051,"gradual"
"bst",156,8,14.6626,"dynamic"
"bst",156,16,62.8213225,"dynamic"
"bst",156,32,815.756083,"dynamic"
"bst",156,8,8.476215,"framing"
"bst",156,16,42.858377,"framing"
"bst",156,32,627.6885585,"framing"
"bst",156,8,4.6328885,"gradual"
"bst",156,16,10.337396,"gradual"
"bst",156,32,60.339963,"gradual"
"bst",157,8,14.418129,"dynamic"
"bst",157,16,62.6749225,"dynamic"
"bst",157,32,812.683715,"dynamic"
"bst",157,8,8.593984,"framing"
"bst",157,16,42.7520665,"framing"
"bst",157,32,627.3427385,"framing"
